furo,de,ate,cli,fegl,sigl,pgl,algl,mngl,pfgl,cagl,mggl,tigl,fogl,f3gl,outros,g1,g2,g3,g4,fe1,si1,p1,al1,mn1,pf1,ca1,mg1,ti1,fo1,f3_1,fe2,si2,p2,al2,mn2,pf2,ca2,mg2,ti2,fo2,f3_2,fe3,si3,p3,al3,mn3,pf3,ca3,mg3,ti3,fo3,f3_3,fe4,si4,p4,al4,mn4,pf4,ca4,mg4,ti4,fo4,f3_4,fgra,fqgl,fq1,fq2,fq3,fq4,rec_am,mid_x,mid_y,mid_z,afe1,asi1,ap1,aal1,amn1,apf1,aca1,amg1,ati1,afo1,afe2,asi2,ap2,aal2,amn2,apf2,aca2,amg2,ati2,afo2,afe3,asi3,ap3,aal3,amn3,apf3,aca3,amg3,ati3,afo3,afe4,asi4,ap4,aal4,amn4,apf4,aca4,amg4,ati4,afo4,ind
FDDI0271,80,87.75,IAL,36.687,36.84,0.048,3.358,0.211,6.366,0.012,0.087,0.295,1.466,,47.39708,43.38,18.981,16.418,21.221,44.42,26.47,0.053,1.703,0.261,6.93,0.007,0.052,0.306,1.492,,38.36,33.9,0.058,2.831,0.229,7.24,0.011,0.085,0.35,0.848,,27.58,54.17,0.037,2.074,0.197,3.84,0.013,0.095,0.172,2.436,,26.427,47.26,0.036,8.208,0.102,6.387,0.021,0.155,0.319,1.215,,100,99.628,99.268,99.594,99.863,100.211,80.65,661054.9856,7798742.73,825.605171,1926.939600,1148.268600,2.299140,73.876140,11.322180,300.623400,0.303660,2.255760,13.274280,64.722960,728.111160,643.455900,1.100898,53.735211,4.346649,137.422440,0.208791,1.613385,6.643350,16.095888,452.808440,889.363060,0.607466,34.050932,3.234346,63.045120,0.213434,1.559710,2.823896,39.994248,560.807367,1002.904460,0.763956,174.181968,2.164542,135.538527,0.445641,3.289255,6.769499,25.783515,1
FDDI0271,87.75,95.5,IF,45.182,31.394,0.042,0.804,0.021,2.711,0.011,0.063,0.067,0.251,,35.17894,28.611,9.108,29.173,33.108,48.55,25.65,0.049,0.5,0.014,3.45,0.011,0.046,0.092,0.225,,52.01,19.49,0.062,0.878,0.028,4.23,0.021,0.058,0.119,0.194,,52.56,21.19,0.035,0.706,0.025,2.15,0.011,0.056,0.039,0.195,,33.891,48.623,0.036,1.131,0.02,2.149,0.008,0.084,0.057,0.339,,100,99.74,99.266,99.311,99.388,100.577,92.26,661055.0221,7798743.98,817.9566388,1389.064050,733.872150,1.401939,14.305500,0.400554,98.707950,0.314721,1.316106,2.632212,6.437475,473.707080,177.514920,0.564696,7.996824,0.255024,38.526840,0.191268,0.528264,1.083852,1.766952,1533.332880,618.175870,1.021055,20.596138,0.729325,62.721950,0.320903,1.633688,1.137747,5.688735,1122.063228,1609.810284,1.191888,37.445148,0.662160,71.149092,0.264864,2.781072,1.887156,11.223612,1
FDDI0271,95.5,100.7,IF,46.683,29.655,0.067,0.896,0.035,2.968,0.006,0.058,0.053,0.452,,33.84403,28.799,10.016,24.289,36.896,49.08,25.56,0.071,0.703,0.022,3.41,0.005,0.043,0.069,0.666,,52.4,19.56,0.123,1.093,0.048,4.78,0.009,0.054,0.089,0.324,,55.15,18.01,0.07,0.802,0.044,2.9,0.007,0.05,0.046,0.704,,37.686,43.257,0.048,1.055,0.037,2.176,0.005,0.077,0.034,0.153,,100,100.528,100.077,100.809,100.802,100.623,93.27,661055.0515,7798745,811.5626087,1413.454920,736.102440,2.044729,20.245697,0.633578,98.204590,0.143995,1.238357,1.987131,19.180134,524.838400,195.912960,1.231968,10.947488,0.480768,47.876480,0.090144,0.540864,0.891424,3.245184,1339.538350,437.444890,1.700230,19.479778,1.068716,70.438100,0.170023,1.214450,1.117294,17.099456,1390.462656,1596.010272,1.771008,38.925280,1.365152,80.285696,0.184480,2.840992,1.254464,5.645088,1
FDDI0271,100.7,108.15,IF,40.322,38.182,0.038,0.641,0.102,3.229,0.018,0.062,0.048,0.833,,42.42614,44.027,12.206,19.881,23.886,42.31,35.16,0.038,0.315,0.02,3.72,0.02,0.058,0.031,1.143,,50.65,21.39,0.053,0.473,0.338,4.75,0.015,0.049,0.063,1.347,,43.62,32.96,0.037,1.471,0.184,2.85,0.017,0.079,0.068,0.416,,28.634,56.681,0.033,0.637,0.064,1.861,0.015,0.06,0.057,0.347,,100,99.955,99.78,99.562,100.085,100.368,85.23,661055.0849,7798745.996,805.3166397,1862.782370,1547.989320,1.673026,13.868505,0.880540,163.780440,0.880540,2.553566,1.364837,50.322861,618.233900,261.086340,0.646918,5.773438,4.125628,57.978500,0.183090,0.598094,0.768978,16.441482,867.209220,655.277760,0.735597,29.244951,3.658104,56.660850,0.337977,1.570599,1.351908,8.270496,683.951724,1353.882366,0.788238,15.215382,1.528704,44.451846,0.358290,1.433160,1.361502,8.288442,1
FDDI0271,108.15,115.8,IGO,41.472,34.517,0.065,1.038,0.035,4.427,0.013,0.055,0.075,0.408,,40.32845,42.468,12.034,13.74,31.758,46.6,26.79,0.07,0.437,0.031,5.65,0.011,0.051,0.064,0.326,,52.22,16.57,0.102,1.054,0.048,6.49,0.016,0.054,0.042,0.369,,43.06,33.16,0.055,1.162,0.048,3.69,0.009,0.061,0.028,0.609,,29.854,52.237,0.049,1.782,0.03,2.329,0.016,0.057,0.121,0.446,,100,99.565,99.791,99.14,99.793,99.326,84.97,661055.1444,7798747.149,797.8554015,1979.008800,1137.717720,2.972760,18.558516,1.316508,239.944200,0.467148,2.165868,2.717952,13.844568,628.415480,199.403380,1.227468,12.683836,0.577632,78.100660,0.192544,0.649836,0.505428,4.440546,591.644400,455.618400,0.755700,15.965880,0.659520,50.700600,0.123660,0.838140,0.384720,8.367660,948.103332,1658.942646,1.556142,56.592756,0.952740,73.964382,0.508128,1.810206,3.842718,14.164068,1
FDDI0271,115.8,122.55,IF,40.996,35.658,0.046,1.236,0.256,3.512,0.012,0.086,0.135,0.733,,41.1437,4.878,25.317,25.204,44.601,49.69,22.32,0.058,0.308,0.13,5.3,0.014,0.042,0.006,0.385,,50.13,21.09,0.067,0.653,0.374,5.33,0.02,0.059,0.167,0.314,,42.98,33.05,0.046,1.234,0.361,3.7,0.012,0.095,0.134,1.176,,33.74,46.86,0.032,1.67,0.144,2.178,0.006,0.102,0.131,0.759,,100,99.605,99.29,99.591,100.114,99.359,91.11,661055.2128,7798748.223,790.7363277,242.387820,108.876960,0.282924,1.502424,0.634140,25.853400,0.068292,0.204876,0.029268,1.878030,1269.141210,533.935530,1.696239,16.532001,9.468558,134.939610,0.506340,1.493703,4.227939,7.949538,1083.267920,832.992200,1.159384,31.101736,9.098644,93.254800,0.302448,2.394380,3.377336,29.639904,1504.837740,2090.002860,1.427232,74.483670,6.422544,97.140978,0.267606,4.549302,5.842731,33.852159,1
FDDI0271,122.55,129.95,IF,44.377,33.75,0.045,0.76,0.29,1.782,0.012,0.079,0.04,1.38,,36.97845,25.335,12.528,16.291,45.846,48.52,26.46,0.072,0.434,0.437,2.92,0.007,0.042,0.024,1.066,,58.69,12.94,0.055,1.034,0.405,2.23,0.012,0.057,0.043,2.351,,42.05,37.27,0.04,0.94,0.269,1.53,0.014,0.134,0.045,1.404,,39.002,42.215,0.029,0.801,0.185,1.119,0.015,0.086,0.045,1.28,,100,100.191,99.867,100.612,100.335,100.205,91.89,661055.3113,7798749.253,783.7374012,1229.254200,670.364100,1.824120,10.995390,11.071395,73.978200,0.177345,1.064070,0.608040,27.007110,735.268320,162.112320,0.689040,12.953952,5.073840,27.937440,0.150336,0.714096,0.538704,29.453328,685.036550,607.165570,0.651640,15.313540,4.382279,24.925230,0.228074,2.182994,0.733095,22.872564,1788.085692,1935.388890,1.329534,36.722646,8.481510,51.301674,0.687690,3.942756,2.063070,58.682880,1
FDDI0271,129.95,147.65,XI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.96,661055.5131,7798750.996,771.3106332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
FDDI0271,147.65,156.7,QT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.34,661055.7252,7798752.8,758.0595725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
FDDI0275,0,9.25,CEL,57.767,4.216,0.086,4.04,0.087,7.858,0.018,0.059,0.291,0.732,,16.81466,41.011,24.986,16.745,17.258,57.532,4.05,0.082,4.16,0.105,8.341,0.019,0.06,0.263,0.773,,57.975,4.02,0.085,3.73,0.072,7.869,0.017,0.061,0.24,0.788,,57.966,5.94,0.075,3.07,0.061,7.38,0.016,0.046,0.277,0.674,,57.832,3.22,0.108,5.144,0.091,7.16,0.018,0.068,0.446,0.609,,100,99.3,99.384,99.024,99.779,99.038,96.76,661256.9892,7799627.264,937.8553024,2359.444852,166.094550,3.362902,170.605760,4.306155,342.072751,0.779209,2.460660,10.785893,31.701503,1448.563350,100.443720,2.123810,93.197780,1.798992,196.614834,0.424762,1.524146,5.996640,19.688968,970.640670,99.465300,1.255875,51.407150,1.021445,123.578100,0.267920,0.770270,4.638365,11.286130,998.064656,55.570760,1.863864,88.775152,1.570478,123.567280,0.310644,1.173544,7.697068,10.510122,0
FDDI0275,9.25,20.3,CEL,57.134,5.166,0.087,4.589,0.183,7.063,0.019,0.049,0.388,0.569,,17.75871,35.019,26.196,20.354,18.431,57.464,4.03,0.088,4.53,0.172,7.595,0.01,0.037,0.278,0.411,,56.191,5.05,0.098,5.08,0.232,7.879,0.034,0.052,0.34,0.439,,57.405,6.08,0.08,4.46,0.171,6.061,0.012,0.051,0.456,0.931,,57.55,6.478,0.079,4.146,0.147,6,0.021,0.063,0.593,0.654,,100,99.332,99.014,99.247,99.492,99.878,81.9,661257.0778,7799629.157,927.8839798,2012.331816,141.126570,3.081672,158.636070,6.023268,265.969305,0.350190,1.295703,9.735282,14.392809,1471.979436,132.289800,2.567208,133.075680,6.077472,206.398284,0.890664,1.362192,8.906640,11.500044,1168.421370,123.752320,1.628320,90.778840,3.480534,123.365594,0.244248,1.038054,9.281424,18.949574,1060.704050,119.396018,1.456049,76.414926,2.709357,110.586000,0.387051,1.161153,10.929583,12.053874,0
FDDI0275,20.3,27.55,IFRGO,54.441,13.727,0.05,2.808,0.096,4.457,0.017,0.035,0.284,1.835,,21.59226,25.824,21.759,26.646,25.771,57.112,9.4,0.044,2.59,0.121,5.411,0.012,0.019,0.13,1.774,,57.496,7.88,0.066,3.2,0.104,5.247,0.024,0.04,0.314,1.116,,57.628,10.46,0.049,2.35,0.092,3.603,0.01,0.032,0.268,2.63,,45.89,26.377,0.042,3.17,0.067,3.717,0.022,0.052,0.428,1.682,,100,99.195,99.275,99.068,99.052,99.37,73.79,661257.1536,7799630.951,918.9118946,1474.860288,242.745600,1.136256,66.884160,3.124704,139.733664,0.309888,0.490656,3.357120,45.811776,1251.055464,171.460920,1.436094,69.628800,2.262936,114.169473,0.522216,0.870360,6.832326,24.283044,1535.555688,278.717160,1.305654,62.618100,2.451432,96.005538,0.266460,0.852672,7.141128,70.078980,1182.631190,679.761667,1.082382,81.694070,1.726657,95.790807,0.566962,1.340092,11.029988,43.346822,1
FDDI0275,27.55,35.3,IFRGO,54.531,11.265,0.036,1.357,0.441,8.557,0.019,0.046,0.137,0.221,,22.1514,18.898,32.069,25.368,23.665,55.327,8.04,0.041,1.86,0.671,9.778,0.017,0.032,0.153,0.178,,56.931,6.83,0.039,1.14,0.432,9.933,0.021,0.048,0.108,0.219,,57.446,7.56,0.033,1.03,0.411,8.398,0.021,0.044,0.111,0.228,,47.517,23.823,0.03,1.6,0.303,5.888,0.017,0.055,0.19,0.253,,100,99.971,99.922,100.097,99.875,99.94,63.23,661257.207,7799632.451,911.5635052,1045.569646,151.939920,0.774818,35.150280,12.680558,184.784644,0.321266,0.604736,2.891394,3.363844,1825.720239,219.031270,1.250691,36.558660,13.853808,318.541377,0.673449,1.539312,3.463452,7.023111,1457.290128,191.782080,0.837144,26.129040,10.426248,213.040464,0.532728,1.116192,2.815848,5.783904,1124.489805,563.771295,0.709950,37.864000,7.170495,139.339520,0.402305,1.301575,4.496350,5.987245,1
FDDI0275,35.3,41.7,IFRGO,58.001,9.648,0.045,0.453,0.292,5.726,0.024,0.037,0.043,0.384,,16.48957,70.325,14.179,7.857,7.639,60.558,6.03,0.044,0.38,0.228,5.781,0.027,0.035,0.039,0.438,,54.408,14.01,0.052,0.42,0.651,6.317,0.01,0.027,0.046,0.162,,55.481,13.18,0.049,0.68,0.379,5.691,0.016,0.048,0.062,0.315,,43.724,31.231,0.036,0.95,0.12,4.158,0.031,0.068,0.061,0.371,,100,99.293,99.218,99.559,99.565,99.207,73.44,661257.2356,7799633.863,904.6308996,4258.741350,424.059750,3.094300,26.723500,16.034100,406.548825,1.898775,2.461375,2.742675,30.802350,771.451032,198.647790,0.737308,5.955180,9.230529,89.568743,0.141790,0.382833,0.652234,2.296998,435.914217,103.555260,0.384993,5.342760,2.977803,44.714187,0.125712,0.377136,0.487134,2.474955,334.007636,238.573609,0.275004,7.257050,0.916680,31.762962,0.236809,0.519452,0.465979,2.834069,1
FDDI0275,41.7,47.4,IF,46.087,28.617,0.032,1.234,0.396,3.531,0.015,0.037,0.064,0.503,,34.18904,15.138,16.026,26.791,42.045,50.529,18.56,0.039,2.7,0.956,5.892,0.016,0.034,0.098,0.206,,54.732,14.1,0.044,1.53,0.656,5.412,0.017,0.044,0.077,0.143,,48.71,26,0.031,0.75,0.281,3.213,0.015,0.034,0.056,0.814,,39.521,39.438,0.026,0.902,0.168,2.167,0.014,0.038,0.051,0.549,,100,99.917,100.842,100.362,100.052,99.329,84.21,661257.2354,7799635.066,898.701911,764.908002,280.961280,0.590382,40.872600,14.471928,89.193096,0.242208,0.514692,1.483524,3.118428,877.135032,225.966600,0.705144,24.519780,10.513056,86.732712,0.272442,0.705144,1.234002,2.291718,1304.989610,696.566000,0.830521,20.093250,7.528271,86.079483,0.401865,0.910894,1.500296,21.807874,1661.660445,1658.170710,1.093170,37.924590,7.063560,91.111515,0.588630,1.597710,2.144295,23.082705,1
FDDI0275,47.4,59.7,HGO,60.781,6.492,0.051,0.818,0.703,4.585,0.024,0.035,0.087,0.5,,13.25447,35.321,25.972,13.696,25.011,61.164,3.78,0.064,0.77,1.124,5.695,0.019,0.03,0.083,1.079,,62.824,3.76,0.051,0.74,0.653,4.539,0.039,0.039,0.103,0.234,,59.328,8.16,0.047,0.9,0.56,6.131,0.018,0.041,0.089,0.113,,58.914,12.245,0.033,0.923,0.238,2.218,0.018,0.035,0.074,0.172,,100,99.907,99.301,99.973,100.978,100.106,85.37,661257.1789,7799636.783,889.8672466,2160.373644,133.513380,2.260544,27.197170,39.700804,201.153095,0.671099,1.059630,2.931643,38.111359,1631.664928,97.654720,1.324572,19.219280,16.959716,117.886908,1.012908,1.012908,2.675116,6.077448,812.556288,111.759360,0.643712,12.326400,7.669760,83.970176,0.246528,0.561536,1.218944,1.547648,1473.498054,306.259695,0.825363,23.085153,5.952618,55.474398,0.450198,0.875385,1.850814,4.301892,1
FDDI0275,59.7,66.4,IAL,43.481,24.61,0.09,5.202,0.4,5.697,0.014,0.053,2.003,0.158,,38.4091,34.01,19.526,17.865,28.599,38.421,24.9,0.149,7.82,0.235,8.777,0.009,0.053,3.787,0.147,,46.862,17.27,0.091,6.27,0.898,6.341,0.018,0.042,1.947,0.045,,48.616,21.79,0.059,3.67,0.571,4.068,0.014,0.057,0.962,0.109,,43.983,31.037,0.039,2.317,0.149,2.613,0.015,0.057,0.571,0.278,,100,100.449,100.905,100.25,100.928,99.744,86.57,661257.1167,7799638.568,880.5366769,1306.698210,846.849000,5.067490,265.958200,7.992350,298.505770,0.306090,1.802530,128.795870,4.999470,915.027412,337.214020,1.776866,122.428020,17.534348,123.814366,0.351468,0.820092,38.017122,0.878670,868.524840,389.278350,1.054035,65.564550,10.200915,72.674820,0.250110,1.018305,17.186130,1.947285,1257.869817,887.627163,1.115361,66.263883,4.261251,74.729187,0.428985,1.630143,16.330029,7.950522,1
FDDI0275,66.4,74.4,IAL,43.632,27.275,0.06,3.755,0.095,5.399,0.012,0.089,0.812,0.47,,37.6276,20.588,21.423,23.692,34.297,47.237,21.29,0.084,3.52,0.122,7.216,0.012,0.066,0.692,0.211,,45.485,21.72,0.08,4.62,0.109,7.215,0.014,0.103,1.047,0.305,,46.397,23.72,0.053,3.73,0.104,4.841,0.01,0.068,0.683,0.687,,38.402,36.793,0.037,3.374,0.065,3.56,0.013,0.108,0.828,0.579,,100,99.931,100.657,100.039,99.565,99.682,85,661257.0684,7799639.961,873.3201324,972.515356,438.318520,1.729392,72.469760,2.511736,148.563008,0.247056,1.358808,14.246896,4.344068,974.425155,465.307560,1.713840,98.974260,2.335107,154.566945,0.299922,2.206569,22.429881,6.534015,1099.237724,561.974240,1.255676,88.371160,2.463968,114.692972,0.236920,1.611056,16.181636,16.276404,1317.073394,1261.889521,1.268989,115.718078,2.229305,122.097320,0.445861,3.704076,28.397916,19.857963,1
FDDI0275,74.4,86.45,IGO,50.328,18.109,0.095,0.555,0.209,8.74,0.015,0.03,0.046,0.078,,28.03859,42.36,23.917,20.759,12.964,57.975,5.23,0.108,0.52,0.158,10.019,0.013,0.021,0.047,0.091,,52.038,15.92,0.101,0.52,0.215,9.455,0.016,0.029,0.038,0.08,,37.843,38.72,0.072,0.53,0.268,6.364,0.015,0.039,0.046,0.064,,42.179,31.223,0.079,0.777,0.272,7.045,0.021,0.046,0.06,0.055,,100,99.929,99.178,100.877,100.322,100.002,84.65,661257.0074,7799641.816,863.4684601,2455.821000,221.542800,4.574880,22.027200,6.692880,424.404840,0.550680,0.889560,1.990920,3.854760,1244.592846,380.758640,2.415617,12.436840,5.142155,226.135235,0.382672,0.693593,0.908846,1.913360,785.582837,803.788480,1.494648,11.002270,5.563412,132.110276,0.311385,0.809601,0.954914,1.328576,546.808556,404.774972,1.024156,10.073028,3.526208,91.331380,0.272244,0.596344,0.777840,0.713020,1
FDDI0275,86.45,92.65,IFR,53.644,20.291,0.049,0.43,0.03,2.215,0.02,0.037,0.042,0.608,,23.19401,25.912,13.305,35.335,25.448,60.046,8.96,0.086,0.4,0.032,3.619,0.018,0.028,0.06,0.453,,61.17,8.93,0.06,0.42,0.03,2.805,0.02,0.032,0.034,0.658,,49.598,27.33,0.032,0.42,0.029,1.55,0.023,0.044,0.035,0.644,,48.81,27.993,0.03,0.48,0.027,1.4,0.018,0.039,0.038,0.69,,100,99.813,99.121,99.799,100.351,99.777,85.48,661256.9306,7799643.465,854.4940421,1555.911952,232.171520,2.228432,10.364800,0.829184,93.775528,0.466416,0.725536,1.554720,11.738136,813.866850,118.813650,0.798300,5.588100,0.399150,37.320525,0.266100,0.425760,0.452370,8.754690,1752.545330,965.705550,1.130720,14.840700,1.024715,54.769250,0.812705,1.554740,1.236725,22.755740,1242.116880,712.365864,0.763440,12.215040,0.687096,35.627200,0.458064,0.992472,0.967024,17.559120,1
FDDI0275,92.65,101.75,IFR,53.445,19.658,0.055,0.601,0.076,3.378,0.026,0.041,0.048,0.876,,23.99651,26.309,18.3,20.889,34.502,53.194,18.01,0.076,0.43,0.064,5.379,0.024,0.036,0.043,0.766,,58.519,12.25,0.076,0.6,0.114,4.13,0.033,0.035,0.049,1.048,,57.874,14.13,0.046,0.55,0.105,2.831,0.031,0.048,0.054,0.91,,48.265,28.191,0.034,0.762,0.047,1.785,0.021,0.045,0.047,0.849,,100,100.29,100.145,100.966,100.526,99.899,87.91,661256.8634,7799644.848,846.9704014,1399.480946,473.825090,1.999484,11.312870,1.683776,141.516111,0.631416,0.947124,1.131287,20.152694,1070.897700,224.175000,1.390800,10.980000,2.086200,75.579000,0.603900,0.640500,0.896700,19.178400,1208.929986,295.161570,0.960894,11.488950,2.193345,59.136759,0.647559,1.002672,1.128006,19.008990,1665.239030,972.645882,1.173068,26.290524,1.621594,61.586070,0.724542,1.552590,1.621594,29.292198,1
FDDI0275,101.75,115.8,IGO,36.283,40.48,0.071,1.688,0.314,4.647,0.002,0.079,0.095,0.173,,47.64343,45.622,17.223,15.914,21.241,37.296,39.696,0.067,1.234,0.218,4.695,0.001,0.048,0.086,0.168,,39.157,34.229,0.092,1.91,0.563,6.006,0.002,0.087,0.087,0.203,,32.292,46.506,0.067,1.787,0.457,4.136,0.002,0.094,0.096,0.224,,34.766,42.716,0.064,2.411,0.21,3.824,0.002,0.127,0.122,0.122,,100,99.412,99.498,99.219,99.508,99.311,87.54,661256.7873,7799646.933,835.5849878,1701.518112,1811.010912,3.056674,56.297548,9.945596,214.195290,0.045622,2.189856,3.923492,7.664496,674.401011,589.526067,1.584516,32.895930,9.696549,103.441338,0.034446,1.498401,1.498401,3.496269,513.894888,740.096484,1.066238,28.438318,7.272698,65.820304,0.031828,1.495916,1.527744,3.564736,738.464606,907.330556,1.359424,51.212051,4.460610,81.225584,0.042482,2.697607,2.591402,2.591402,1
FDDI0275,115.8,130.05,XI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.46,661256.7264,7799649.397,821.6513449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
FDDI0275,130.05,148.5,QT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.92,661256.6571,7799652.235,805.5497381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
FDDI0291,0,5.4,CG,62.986,5.322,0.168,0.839,0.061,3.894,0.012,0.028,0.236,2.573,,10.81088,71.704,12.499,7.805,7.992,63.636,4.628,0.17,0.828,0.069,3.9,0.012,0.026,0.226,2.485,,64.522,2.537,0.162,0.8,0.059,3.86,0.01,0.023,0.24,2.307,,62.494,6.138,0.16,0.846,0.036,3.73,0.011,0.037,0.244,3.827,,55.232,15.102,0.169,0.997,0.021,4.049,0.014,0.05,0.313,2.556,,100,100.56,100.802,99.908,100.341,99.62,89.81,658587.058,7799282.023,1088.676019,4562.955744,331.846112,12.189680,59.370912,4.947576,279.645600,0.860448,1.864304,16.205104,178.184440,806.460478,31.709963,2.024838,9.999200,0.737441,48.246140,0.124990,0.287477,2.999760,28.835193,487.765670,47.907090,1.248800,6.603030,0.280980,29.112650,0.085855,0.288785,1.904420,29.869735,441.414144,120.695184,1.350648,7.968024,0.167832,32.359608,0.111888,0.399600,2.501496,20.427552,1
FDDI0291,5.4,9.85,IFRM,58.268,10.158,0.131,1.117,0.057,4.73,0.016,0.078,0.183,3.251,,16.67091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.6,,,,,70.79,658587.058,7799282.878,1083.825841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
FDDI0291,9.85,14.75,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.49,658587.058,7799283.69,1079.221865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
FDDI0291,14.75,28.15,IFR,53.102,20.794,0.107,0.897,0.049,2.347,0.009,0.022,0.031,1.814,,24.42147,17.772,16.95,22.866,42.412,59.237,11.286,0.145,0.606,0.061,3.24,0.011,0.006,0.027,1.465,,61.432,7.038,0.15,0.927,0.126,3.32,0.01,0.005,0.036,1.904,,55.544,16.907,0.107,0.956,0.05,2.38,0.009,0.024,0.033,2.679,,45.885,32.371,0.073,0.975,0.013,1.567,0.008,0.034,0.029,1.458,,100,100.125,100.115,99.46,99.732,100.607,91.04,658587.058,7799285.279,1070.210874,1052.759964,200.574792,2.576940,10.769832,1.084092,57.581280,0.195492,0.106632,0.479844,26.035980,1041.272400,119.294100,2.542500,15.712650,2.135700,56.274000,0.169500,0.084750,0.610200,32.272800,1270.069104,386.595462,2.446662,21.859896,1.143300,54.421080,0.205794,0.548784,0.754578,61.258014,1946.074620,1372.918852,3.096076,41.351700,0.551356,66.459604,0.339296,1.442008,1.229948,61.836696,1
FDDI0291,28.15,50.45,XI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.62,658587.058,7799288.378,1052.632055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
FDDI0291,50.45,61.1,XI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.59,658587.058,7799291.239,1036.407348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
FDDI0299,0,5.1,CG,57.807,2.417,0.145,4.107,0.025,9.283,0.006,0.048,0.918,0.603,,17.15005,46.983,33.142,13.754,6.121,58.926,2.494,0.143,3.11,0.027,8.905,0.001,0.028,0.719,0.875,,58.089,1.836,0.143,4.379,0.024,9.263,0.003,0.052,0.887,0.468,,55.033,3.069,0.154,5.821,0.022,10.185,0.014,0.079,1.351,0.173,,53.917,3.512,0.15,6.437,0.028,10.271,0.038,0.109,1.64,0.211,,100,99.723,99.769,99.776,99.562,99.447,97.06,658755.0058,7799056.974,1068.025936,2768.520258,117.175602,6.718569,146.117130,1.268541,418.383615,0.046983,1.315524,33.780777,41.110125,1925.185638,60.848712,4.739306,145.128818,0.795408,306.994346,0.099426,1.723384,29.396954,15.510456,756.923882,42.211026,2.118116,80.062034,0.302588,140.084490,0.192556,1.086566,18.581654,2.379442,330.025957,21.496952,0.918150,39.400877,0.171388,62.868791,0.232598,0.667189,10.038440,1.291531,1
FDDI0299,5.1,11.35,CG,58.131,3.199,0.169,3.504,0.038,9.101,0.014,0.066,0.652,0.18,,16.98229,65.932,22.299,8.124,3.645,58.675,3.271,0.171,2.984,0.039,8.98,0.019,0.067,0.575,0.18,,57.755,2.939,0.162,4.049,0.039,9.095,0.004,0.057,0.675,0.199,,56.126,3.323,0.175,5.273,0.032,9.479,0.001,0.075,0.94,0.142,,55.064,3.206,0.17,5.635,0.035,10.479,0.009,0.09,1.26,0.15,,100,100.063,100.206,99.791,99.761,99.823,92,658755.0209,7799058.216,1062.488469,3868.560100,215.663572,11.274372,196.741088,2.571348,592.069360,1.252708,4.417444,37.910900,11.867760,1287.878745,65.536761,3.612438,90.288651,0.869661,202.809405,0.089196,1.271043,15.051825,4.437501,455.967624,26.996052,1.421700,42.837852,0.259968,77.007396,0.008124,0.609300,7.636560,1.153608,200.708280,11.685870,0.619650,20.539575,0.127575,38.195955,0.032805,0.328050,4.592700,0.546750,1
FDDI0299,11.35,15.25,IAL,58.473,2.94,0.047,5.29,0.115,6.484,0.003,0.017,0.636,0.111,,15.65703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.213,,,,,93.59,658755.0319,7799059.375,1057.547689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
FDDI0299,15.25,19,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,658755.0313,7799060.27,1053.828771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
